sona_id,subject,typeoftrial,wordpair,clue,correctedClue,response,rt,condition,accessibility,distinctiveness,recorded_at
58788,42212,test,lunch-almond,snack,snack,5,3990,2,low,high,4/6/22 0:39
58788,42212,test,toes-dracula,fetish,fetish,1,12654,2,low,low,4/6/22 0:39
58788,42212,test,lunch-almond,food,food,4,15109,2,high,high,4/6/22 0:39
58788,42212,test,bat-bounce,move,move,1,3651,2,high,low,4/6/22 0:39
58788,42212,test,toes-dracula,vampire,vampire,1,7056,2,low,high,4/6/22 0:39
58788,42212,test,lunch-almond,allergy,allergy,3,5174,2,low,low,4/6/22 0:39
58788,42212,test,near-astronaut,space,space,2,4260,2,low,high,4/6/22 0:39
58788,42212,test,homeless-apartment,price control,price,3,9336,2,low,low,4/6/22 0:39
58788,42212,test,homeless-apartment,residence,residence,3,3819,2,low,high,4/6/22 0:39
58788,42212,test,near-astronaut,far,far,4,7015,2,high,high,4/6/22 0:39
58788,42212,test,onion-cigarette,pungent,pungent,5,4772,2,low,high,4/6/22 0:39
58788,42212,test,homeless-apartment,house,house,5,6869,2,high,high,4/6/22 0:39
58788,42212,test,homeless-apartment,live,live,2,5400,2,high,low,4/6/22 0:39
58788,42212,test,near-astronaut,space station,Space Shuttle,3,3332,2,low,low,4/6/22 0:39
58788,42212,test,near-astronaut,train,train,1,3142,2,high,low,4/6/22 0:39
58788,42212,test,onion-cigarette,smell,smell,5,3614,2,high,high,4/6/22 0:39
58788,42212,test,onion-cigarette,halitosis,halitosis,1,3306,2,low,low,4/6/22 0:39
58788,42212,test,onion-cigarette,mouth,mouth,4,7152,2,high,low,4/6/22 0:39
58788,42212,test,giggle-abnormal,quirky,quirky,4,7951,2,low,high,4/6/22 0:39
58788,42212,test,void-couch,empty,empty,2,3742,2,low,high,4/6/22 0:39
58788,42212,test,exam-algebra,test,test,1,5862,2,high,low,4/6/22 0:39
58788,42212,test,void-couch,sedentary,sedentary,3,3060,2,low,low,4/6/22 0:39
58788,42212,test,giggle-abnormal,funny,funny,3,40901,2,high,high,4/6/22 0:39
58788,42212,test,exam-algebra,calculus,calculus,4,23215,2,low,low,4/6/22 0:39
58788,42212,test,giggle-abnormal,happy,happy,3,4524,2,high,low,4/6/22 0:39
58788,42212,test,exam-algebra,math,math,5,22303,2,low,high,4/6/22 0:39
58788,42212,test,void-couch,sit,sit,2,16140,2,high,high,4/6/22 0:39
58788,42212,test,giggle-abnormal,standout,standout,4,23552,2,low,low,4/6/22 0:39
58788,42212,test,void-couch,move,move,1,7407,2,high,low,4/6/22 0:39
58788,42212,test,exam-algebra,school,school,4,8837,2,high,high,4/6/22 0:39
58788,42212,test,glass-cage,encase,encase,4,21029,2,low,low,4/6/22 0:39
58788,42212,test,old-new,age,age,5,4068,2,low,high,4/6/22 0:39
58788,42212,test,old-new,midlife,midlife,3,25154,2,low,low,4/6/22 0:39
58788,42212,test,glass-cage,trap,trap,5,9056,2,low,high,4/6/22 0:39
58788,42212,test,glass-cage,break,break,5,4133,2,high,low,4/6/22 0:39
58788,42212,test,east-short,illinois,illinois,3,5444,2,low,low,4/6/22 0:39
58788,42212,test,east-short,small,small,3,5697,2,high,high,4/6/22 0:39
58788,42212,test,east-short,turn,turn,4,10402,2,high,low,4/6/22 0:39
58788,42212,test,old-new,time,time,5,2936,2,high,high,4/6/22 0:39
58788,42212,test,east-short,asian,Asian,5,18346,2,low,high,4/6/22 0:39
58788,42212,test,glass-cage,prison,prison,3,5966,2,high,high,4/6/22 0:39
58788,42212,test,old-new,god,God,3,17479,2,high,low,4/6/22 0:39
58788,42212,test,rude-regret,sorry,sorry,3,23354,2,high,high,4/6/22 0:39
58788,42212,test,teeth-gums,gingivitis,gingivitis,4,2484,2,low,low,4/6/22 0:39
58788,42212,test,rude-regret,mean,mean,2,2121,2,high,low,4/6/22 0:39
58788,42212,test,holy-kind,saint,saint,3,1878,2,low,high,4/6/22 0:39
58788,42212,test,rude-regret,road rage,road,4,4474,2,low,low,4/6/22 0:39
58788,42212,test,holy-kind,christian,Christian,3,3838,2,low,low,4/6/22 0:39
58788,42212,test,teeth-gums,mouth,mouth,5,3993,2,high,high,4/6/22 0:39
58788,42212,test,teeth-gums,floss,floss,5,2791,2,low,high,4/6/22 0:39
58788,42212,test,holy-kind,good,good,5,3749,2,high,high,4/6/22 0:39
58788,42212,test,rude-regret,shame,shame,5,17975,2,low,high,4/6/22 0:39
58788,42212,test,teeth-gums,brush,brush,4,2484,2,high,low,4/6/22 0:39
58788,42212,test,holy-kind,nice,nice,3,4720,2,high,low,4/6/22 0:39
58788,42212,test,chair-table,sit,sit,4,3616,2,high,high,4/6/22 0:39
58788,42212,test,garage-bone,tool,tool,4,5851,2,low,high,4/6/22 0:39
58788,42212,test,garage-bone,car,car,5,6248,2,high,low,4/6/22 0:39
58788,42212,test,chair-table,dinner,dinner,4,13221,2,high,low,4/6/22 0:39
58788,42212,test,garage-bone,snoopy,snoopy,2,4556,2,low,low,4/6/22 0:39
58788,42212,test,feet-chapel,kneel,kneel,5,3732,2,low,high,4/6/22 0:39
58788,42212,test,chair-table,furniture,furniture,5,5215,2,low,high,4/6/22 0:39
58788,42212,test,garage-bone,back,back,2,3593,2,high,high,4/6/22 0:39
58788,42212,test,chair-table,mealtime,meal,1,3030,2,low,low,4/6/22 0:39
58788,42212,test,feet-chapel,god,God,4,5571,2,high,high,4/6/22 0:39
58788,42212,test,feet-chapel,david,David,3,37207,2,low,low,4/6/22 0:39
58788,42212,test,feet-chapel,stand,stand,2,15020,2,high,low,4/6/22 0:39
61942,76680,test,jump-leap,trampoline,trampoline,4,8992,1,low,high,4/5/22 15:28
61942,76680,test,travel-ankle,leg,leg,4,10098,1,low,high,4/5/22 15:28
61942,76680,test,jump-leap,hop,hop,5,2853,1,high,high,4/5/22 15:28
61942,76680,test,dream-bet,chance,chance,5,6818,1,high,high,4/5/22 15:28
61942,76680,test,travel-ankle,break,break,3,16580,1,high,low,4/5/22 15:28
61942,76680,test,dream-bet,lottery,lottery,5,4065,1,low,high,4/5/22 15:28
61942,76680,test,jump-leap,skydive,sky,5,8658,1,low,low,4/5/22 15:28
61942,76680,test,dream-bet,dopamine,dopamine,3,4921,1,low,low,4/5/22 15:28
61942,76680,test,travel-ankle,globetrotter,globe,3,3153,1,low,low,4/5/22 15:28
61942,76680,test,dream-bet,money,money,5,2443,1,high,low,4/5/22 15:28
61942,76680,test,travel-ankle,trip,trip,3,3646,1,high,high,4/5/22 15:28
61942,76680,test,jump-leap,move,move,3,3470,1,high,low,4/5/22 15:28
61942,76680,test,definition-assist,explain,explain,1,8953,1,high,low,4/5/22 15:28
61942,76680,test,definition-assist,rondo,rondo,1,3614,1,low,low,4/5/22 15:28
61942,76680,test,pants-collar,clothes,clothes,3,30521,1,high,high,4/5/22 15:28
61942,76680,test,war-quiet,silence,silence,1,8068,1,low,high,4/5/22 15:28
61942,76680,test,pants-collar,apparel,apparel,4,5165,1,low,low,4/5/22 15:28
61942,76680,test,definition-assist,dictionary,dictionary,3,4793,1,low,high,4/5/22 15:28
61942,76680,test,definition-assist,help,help,3,9847,1,high,high,4/5/22 15:28
61942,76680,test,war-quiet,ceasefire,ceasefire,5,5770,1,low,low,4/5/22 15:28
61942,76680,test,war-quiet,peace,peace,1,3159,1,high,high,4/5/22 15:28
61942,76680,test,pants-collar,shirt,shirt,2,7846,1,low,high,4/5/22 15:28
61942,76680,test,pants-collar,suit,suit,4,4339,1,high,low,4/5/22 15:28
61942,76680,test,war-quiet,death,death,2,6375,1,high,low,4/5/22 15:28
61942,76680,test,school-stop,education,education,4,21435,1,low,high,4/5/22 15:28
61942,76680,test,school-stop,end,end,1,6415,1,high,low,4/5/22 15:28
61942,76680,test,school-stop,class,class,4,6150,1,high,high,4/5/22 15:28
61942,76680,test,school-stop,washu,washu,1,4825,1,low,low,4/5/22 15:28
61942,76680,test,birds-aircraft,sky,sky,5,4534,1,low,high,4/5/22 15:28
61942,76680,test,beginning-brake,time,time,3,11656,1,high,low,4/5/22 15:28
61942,76680,test,beginning-brake,stoplight,stoplight,4,7789,1,low,low,4/5/22 15:28
61942,76680,test,birds-aircraft,fly,fly,5,3506,1,high,low,4/5/22 15:28
61942,76680,test,beginning-brake,end,end,3,4748,1,low,high,4/5/22 15:28
61942,76680,test,birds-aircraft,flight,flight,5,5972,1,high,high,4/5/22 15:28
61942,76680,test,birds-aircraft,turbine,turbine,2,4638,1,low,low,4/5/22 15:28
61942,76680,test,beginning-brake,start,start,1,7975,1,high,high,4/5/22 15:28
61942,76680,test,cave-knight,medieval,medieval,5,18367,1,low,high,4/5/22 15:28
61942,76680,test,tree-oak,maple,maple,3,13525,1,low,high,4/5/22 15:28
61942,76680,test,tree-oak,forest,forest,5,5253,1,high,high,4/5/22 15:28
61942,76680,test,quick-glow,fire,fire,4,10340,1,high,low,4/5/22 15:28
61942,76680,test,cave-knight,opposite,opposite,1,4710,1,low,low,4/5/22 15:28
61942,76680,test,quick-glow,flash,flash,5,7458,1,low,high,4/5/22 15:28
61942,76680,test,tree-oak,green,green,5,4653,1,high,low,4/5/22 15:28
61942,76680,test,cave-knight,castle,castle,4,7462,1,high,high,4/5/22 15:28
61942,76680,test,quick-glow,light,light,2,8113,1,high,high,4/5/22 15:28
61942,76680,test,tree-oak,deciduous,deciduous,3,4171,1,low,low,4/5/22 15:28
61942,76680,test,cave-knight,dark,dark,5,8121,1,high,low,4/5/22 15:28
61942,76680,test,quick-glow,firework,firework,5,3800,1,low,low,4/5/22 15:28
61942,76680,test,sun-bowl,set,set,1,16419,1,high,low,4/5/22 15:28
61942,76680,test,sun-bowl,plate,plate,1,4905,1,low,high,4/5/22 15:28
61942,76680,test,stern-wind,weather,weather,1,13021,1,low,high,4/5/22 15:28
61942,76680,test,stern-wind,blow,blow,3,3951,1,high,high,4/5/22 15:28
61942,76680,test,gold-silver,jewelry,jewelry,5,3704,1,high,high,4/5/22 15:28
61942,76680,test,sun-bowl,breakfast,breakfast,2,6788,1,high,high,4/5/22 15:28
61942,76680,test,sun-bowl,ice cream,ice cream,4,5056,1,low,low,4/5/22 15:28
61942,76680,test,gold-silver,money,money,5,3784,1,high,low,4/5/22 15:28
61942,76680,test,stern-wind,brisk,brisk,4,7076,1,low,low,4/5/22 15:28
61942,76680,test,gold-silver,commodity,commodity,2,8500,1,low,low,4/5/22 15:28
61942,76680,test,stern-wind,air,air,2,6025,1,high,low,4/5/22 15:28
61942,76680,test,gold-silver,bronze,bronze,4,8240,1,low,high,4/5/22 15:28
61942,76680,test,breeze-bubble,outside,outside,2,10705,1,high,low,4/5/22 15:28
61942,76680,test,communicate-cooking,recipe,recipe,1,10456,1,low,high,4/5/22 15:28
61942,76680,test,bad-actress,drama,drama,3,6376,1,low,high,4/5/22 15:28
61942,76680,test,communicate-cooking,talk,talk,2,6746,1,high,high,4/5/22 15:28
61942,76680,test,bad-actress,movie,movie,4,3725,1,high,high,4/5/22 15:28
61942,76680,test,bad-actress,music,music,2,10283,1,high,low,4/5/22 15:28
61942,76680,test,breeze-bubble,air,air,5,7151,1,high,high,4/5/22 15:28
61942,76680,test,breeze-bubble,effect,effect,1,5809,1,low,low,4/5/22 15:28
61942,76680,test,communicate-cooking,ramsey,ramsey,3,9163,1,low,low,4/5/22 15:28
61942,76680,test,communicate-cooking,tell,tell,2,3427,1,high,low,4/5/22 15:28
61942,76680,test,breeze-bubble,wind,wind,4,5553,1,low,high,4/5/22 15:28
61942,76680,test,bad-actress,imitator,imitate,3,3305,1,low,low,4/5/22 15:28
61942,76680,test,circle-dance,twirl,twirl,5,22292,1,low,high,4/5/22 15:28
61942,76680,test,circle-dance,moshpit,moshpit,5,6520,1,low,low,4/5/22 15:28
61942,76680,test,hundred-economy,benjamin,benjamin,2,4914,1,low,low,4/5/22 15:28
61942,76680,test,famine-calorie,food,food,5,5574,1,high,high,4/5/22 15:28
61942,76680,test,hundred-economy,dollars,dollars,4,6327,1,low,high,4/5/22 15:28
61942,76680,test,circle-dance,round,round,5,9222,1,high,high,4/5/22 15:28
61942,76680,test,famine-calorie,deficit,deficit,3,7861,1,low,low,4/5/22 15:28
61942,76680,test,famine-calorie,hunger,hunger,4,5446,1,low,high,4/5/22 15:28
61942,76680,test,famine-calorie,diet,diet,1,5095,1,high,low,4/5/22 15:28
61942,76680,test,hundred-economy,number,number,5,5764,1,high,low,4/5/22 15:28
61942,76680,test,hundred-economy,money,money,4,3921,1,high,high,4/5/22 15:28
61942,76680,test,circle-dance,move,move,3,5055,1,high,low,4/5/22 15:28
61942,76680,test,candle-wick,melt,melt,5,15407,1,low,low,4/5/22 15:28
61942,76680,test,olive-real,italian,Italian,2,6478,1,low,low,4/5/22 15:28
61942,76680,test,weird-trauma,you,you,1,4341,1,high,low,4/5/22 15:28
61942,76680,test,olive-real,genuine,genuine,1,3719,1,low,high,4/5/22 15:28
61942,76680,test,weird-trauma,crazy,crazy,3,7020,1,high,high,4/5/22 15:28
61942,76680,test,candle-wick,light,light,2,6634,1,high,low,4/5/22 15:28
61942,76680,test,candle-wick,fire,fire,5,9257,1,high,high,4/5/22 15:28
61942,76680,test,olive-real,eat,eat,2,3751,1,high,low,4/5/22 15:28
61942,76680,test,olive-real,truth,truth,1,3594,1,high,high,4/5/22 15:28
61942,76680,test,weird-trauma,abnormal,abnormal,3,10349,1,low,high,4/5/22 15:28
61942,76680,test,candle-wick,flame,flame,5,4606,1,low,high,4/5/22 15:28
61942,76680,test,weird-trauma,dysfunction,dysfunction,4,4793,1,low,low,4/5/22 15:28
61942,76680,test,graph-copy,paper,paper,4,14351,1,high,high,4/5/22 15:28
61942,76680,test,corpse-fight,kill,kill,5,5621,1,high,low,4/5/22 15:28
61942,76680,test,graph-copy,math,math,4,3734,1,low,high,4/5/22 15:28
61942,76680,test,kitchen-egg,omelet,omelet,5,7941,1,low,high,4/5/22 15:28
61942,76680,test,kitchen-egg,cook,cook,4,5082,1,high,high,4/5/22 15:28
61942,76680,test,corpse-fight,hamilton,hamilton,1,4331,1,low,low,4/5/22 15:28
61942,76680,test,graph-copy,microsoft,Microsoft,2,7093,1,low,low,4/5/22 15:28
61942,76680,test,graph-copy,work,work,3,6484,1,high,low,4/5/22 15:28
61942,76680,test,kitchen-egg,domestic,domestic,1,8942,1,low,low,4/5/22 15:28
61942,76680,test,corpse-fight,death,death,5,5380,1,low,high,4/5/22 15:28
61942,76680,test,kitchen-egg,food,food,2,7071,1,high,low,4/5/22 15:28
61942,76680,test,corpse-fight,dead,dead,5,3837,1,high,high,4/5/22 15:28
61942,76680,test,sit-stand,symphony,symphony,2,16799,1,low,low,4/5/22 15:28
61942,76680,test,sit-stand,chair,chair,4,4985,1,low,high,4/5/22 15:28
61942,76680,test,crust-boot,italy,Italy,1,5390,1,low,low,4/5/22 15:28
61942,76680,test,crust-boot,old,old,3,4717,1,high,low,4/5/22 15:28
61942,76680,test,sit-stand,move,move,5,7522,1,high,low,4/5/22 15:28
61942,76680,test,elm-rock,hard,hard,2,4515,1,high,low,4/5/22 15:28
61942,76680,test,crust-boot,footwear,footwear,1,6899,1,low,high,4/5/22 15:28
61942,76680,test,elm-rock,lichen,lichen,3,5652,1,low,low,4/5/22 15:28
61942,76680,test,elm-rock,tree,tree,1,4646,1,high,high,4/5/22 15:28
61942,76680,test,crust-boot,shoe,shoe,2,5822,1,high,high,4/5/22 15:28
61942,76680,test,elm-rock,wood,wood,1,5003,1,low,high,4/5/22 15:28
61942,76680,test,sit-stand,still,still,3,5396,1,high,high,4/5/22 15:28
61942,76680,test,happy-sad,emotion,emotion,5,15442,1,low,high,4/5/22 15:28
61942,76680,test,giant-subtle,ninja,ninja,3,6359,1,low,low,4/5/22 15:28
61942,76680,test,happy-sad,bipolar,bipolar,5,6317,1,low,low,4/5/22 15:28
61942,76680,test,giant-subtle,huge,huge,2,3969,1,low,high,4/5/22 15:28
61942,76680,test,happy-sad,feeling,feeling,5,5639,1,high,high,4/5/22 15:28
61942,76680,test,army-drum,military,military,4,3848,1,low,high,4/5/22 15:28
61942,76680,test,happy-sad,marriage,marriage,1,3925,1,high,low,4/5/22 15:28
61942,76680,test,army-drum,marching band,marching,2,4793,1,low,low,4/5/22 15:28
61942,76680,test,giant-subtle,big,big,2,5073,1,high,high,4/5/22 15:28
61942,76680,test,giant-subtle,quiet,quiet,2,3797,1,high,low,4/5/22 15:28
61942,76680,test,army-drum,war,war,4,7072,1,high,low,4/5/22 15:28
61942,76680,test,army-drum,beat,beat,3,4773,1,high,high,4/5/22 15:28
61942,76680,test,east-short,turn,turn,2,16658,1,high,low,4/5/22 15:28
61942,76680,test,east-short,small,small,1,4896,1,high,high,4/5/22 15:28
61942,76680,test,glass-cage,break,break,4,6651,1,high,low,4/5/22 15:28
61942,76680,test,old-new,midlife,midlife,1,6924,1,low,low,4/5/22 15:28
61942,76680,test,old-new,time,time,5,6813,1,high,high,4/5/22 15:28
61942,76680,test,old-new,age,age,4,6082,1,low,high,4/5/22 15:28
61942,76680,test,glass-cage,prison,prison,3,5842,1,high,high,4/5/22 15:28
61942,76680,test,east-short,illinois,illinois,1,4368,1,low,low,4/5/22 15:28
61942,76680,test,old-new,god,God,1,6913,1,high,low,4/5/22 15:28
61942,76680,test,glass-cage,trap,trap,2,12256,1,low,high,4/5/22 15:28
61942,76680,test,glass-cage,encase,encase,3,7944,1,low,low,4/5/22 15:28
61942,76680,test,east-short,asian,Asian,1,4217,1,low,high,4/5/22 15:28
61942,76680,test,bat-bounce,ball,ball,5,23279,1,high,high,4/5/22 15:28
61942,76680,test,toes-dracula,fetish,fetish,1,9323,1,low,low,4/5/22 15:28
61942,76680,test,toes-dracula,body,body,1,4688,1,high,high,4/5/22 15:28
61942,76680,test,lunch-almond,allergy,allergy,4,5523,1,low,low,4/5/22 15:28
61942,76680,test,lunch-almond,snack,snack,3,4181,1,low,high,4/5/22 15:28
61942,76680,test,bat-bounce,echolocation,echolocation,3,4095,1,low,low,4/5/22 15:28
61942,76680,test,bat-bounce,sport,sport,5,7022,1,low,high,4/5/22 15:28
61942,76680,test,lunch-almond,food,food,5,9829,1,high,high,4/5/22 15:28
61942,76680,test,toes-dracula,vampire,vampire,2,6071,1,low,high,4/5/22 15:28
61942,76680,test,toes-dracula,person,person,2,8291,1,high,low,4/5/22 15:28
61942,76680,test,bat-bounce,move,move,3,11546,1,high,low,4/5/22 15:28
61942,76680,test,lunch-almond,milk,milk,4,6474,1,high,low,4/5/22 15:28
61942,76680,test,rude-regret,mean,mean,4,13675,1,high,low,4/5/22 15:28
61942,76680,test,rude-regret,road rage,road,3,5988,1,low,low,4/5/22 15:28
61942,76680,test,rude-regret,sorry,sorry,4,3666,1,high,high,4/5/22 15:28
61942,76680,test,holy-kind,good,good,3,9057,1,high,high,4/5/22 15:28
61942,76680,test,holy-kind,saint,saint,4,3681,1,low,high,4/5/22 15:28
61942,76680,test,holy-kind,christian,Christian,4,4307,1,low,low,4/5/22 15:28
61942,76680,test,holy-kind,nice,nice,3,4236,1,high,low,4/5/22 15:28
61942,76680,test,teeth-gums,gingivitis,gingivitis,3,3224,1,low,low,4/5/22 15:28
61942,76680,test,rude-regret,shame,shame,5,5704,1,low,high,4/5/22 15:28
61942,76680,test,teeth-gums,mouth,mouth,5,3450,1,high,high,4/5/22 15:28
61942,76680,test,teeth-gums,brush,brush,5,4131,1,high,low,4/5/22 15:28
61942,76680,test,teeth-gums,floss,floss,5,3341,1,low,high,4/5/22 15:28
61942,76680,test,near-astronaut,space,space,1,26651,1,low,high,4/5/22 15:28
61942,76680,test,near-astronaut,space station,Space Shuttle,1,3141,1,low,low,4/5/22 15:28
61942,76680,test,onion-cigarette,mouth,mouth,2,8945,1,high,low,4/5/22 15:28
61942,76680,test,onion-cigarette,smell,smell,4,10677,1,high,high,4/5/22 15:28
61942,76680,test,onion-cigarette,pungent,pungent,3,3234,1,low,high,4/5/22 15:28
61942,76680,test,onion-cigarette,halitosis,halitosis,3,2197,1,low,low,4/5/22 15:28
61942,76680,test,homeless-apartment,house,house,3,8823,1,high,high,4/5/22 15:28
61942,76680,test,near-astronaut,train,train,1,3038,1,high,low,4/5/22 15:28
61942,76680,test,homeless-apartment,residence,residence,5,8767,1,low,high,4/5/22 15:28
61942,76680,test,near-astronaut,far,far,1,4546,1,high,high,4/5/22 15:28
61942,76680,test,homeless-apartment,price control,price,4,4696,1,low,low,4/5/22 15:28
61942,76680,test,homeless-apartment,live,live,5,3850,1,high,low,4/5/22 15:28
61942,76680,test,tea-bean,food,food,3,19775,1,low,high,4/5/22 15:28
61942,76680,test,tea-bean,time,time,1,6037,1,high,low,4/5/22 15:28
61942,76680,test,tourist-comedy,entertain,entertain,5,4796,1,low,high,4/5/22 15:28
61942,76680,test,tea-bean,boston,Boston,4,4211,1,low,low,4/5/22 15:28
61942,76680,test,tourist-comedy,show,show,4,3974,1,high,low,4/5/22 15:28
61942,76680,test,pendulum-dusk,right,right,2,4857,1,high,low,4/5/22 15:28
61942,76680,test,tourist-comedy,funny,funny,3,3705,1,high,high,4/5/22 15:28
61942,76680,test,pendulum-dusk,evening,evening,3,4139,1,low,high,4/5/22 15:28
61942,76680,test,pendulum-dusk,repetitious,repetitious,4,6036,1,low,low,4/5/22 15:28
61942,76680,test,tourist-comedy,las vegas,Las Vegas,3,7100,1,low,low,4/5/22 15:28
61942,76680,test,tea-bean,coffee,coffee,4,6739,1,high,high,4/5/22 15:28
61942,76680,test,pendulum-dusk,time,time,5,2907,1,high,high,4/5/22 15:28
61942,76680,test,chair-table,furniture,furniture,5,13095,1,low,high,4/5/22 15:28
61942,76680,test,feet-chapel,david,David,2,5559,1,low,low,4/5/22 15:28
61942,76680,test,chair-table,sit,sit,4,4651,1,high,high,4/5/22 15:28
61942,76680,test,chair-table,dinner,dinner,5,14084,1,high,low,4/5/22 15:28
61942,76680,test,feet-chapel,kneel,kneel,3,21510,1,low,high,4/5/22 15:28
61942,76680,test,garage-bone,back,back,1,13070,1,high,high,4/5/22 15:28
61942,76680,test,garage-bone,snoopy,snoopy,1,4545,1,low,low,4/5/22 15:28
61942,76680,test,garage-bone,car,car,2,3671,1,high,low,4/5/22 15:28
61942,76680,test,garage-bone,tool,tool,2,4110,1,low,high,4/5/22 15:28
61942,76680,test,chair-table,mealtime,meal,5,3557,1,low,low,4/5/22 15:28
61942,76680,test,feet-chapel,god,God,4,3233,1,high,high,4/5/22 15:28
61942,76680,test,feet-chapel,stand,stand,5,10143,1,high,low,4/5/22 15:28
61942,76680,test,snake-ash,burn,burn,1,5786,1,high,high,4/5/22 15:28
61942,76680,test,hand-birth,born,born,2,8834,1,low,high,4/5/22 15:28
61942,76680,test,lion-tiger,feline,feline,4,3907,1,low,high,4/5/22 15:28
61942,76680,test,lion-tiger,animal,animal,4,6716,1,high,high,4/5/22 15:28
61942,76680,test,lion-tiger,mammal,mammal,3,8340,1,low,low,4/5/22 15:28
61942,76680,test,lion-tiger,cat,cat,5,4252,1,high,low,4/5/22 15:28
61942,76680,test,hand-birth,right,right,1,9674,1,high,low,4/5/22 15:28
61942,76680,test,snake-ash,hiss,hiss,2,2807,1,low,high,4/5/22 15:28
61942,76680,test,snake-ash,pokemon,pokemon,3,3342,1,low,low,4/5/22 15:28
61942,76680,test,hand-birth,doula,doula,3,3655,1,low,low,4/5/22 15:28
61942,76680,test,snake-ash,you,you,1,3920,1,high,low,4/5/22 15:28
61942,76680,test,hand-birth,baby,baby,2,7719,1,high,high,4/5/22 15:28
61942,76680,test,perjury-adultery,law,law,5,7518,1,high,low,4/5/22 15:28
61942,76680,test,flat-alike,feet,feet,4,8272,1,high,low,4/5/22 15:28
61942,76680,test,flat-alike,similar,similar,1,5741,1,low,high,4/5/22 15:28
61942,76680,test,perjury-adultery,cheat,cheat,4,3392,1,low,high,4/5/22 15:28
61942,76680,test,heavy-feather,might,might,1,3954,1,high,low,4/5/22 15:28
61942,76680,test,heavy-feather,weight,weight,4,7054,1,high,high,4/5/22 15:28
61942,76680,test,perjury-adultery,wrong,wrong,5,9013,1,high,high,4/5/22 15:28
61942,76680,test,heavy-feather,antonym,antonym,5,7432,1,low,low,4/5/22 15:28
61942,76680,test,perjury-adultery,trump,trump,3,5009,1,low,low,4/5/22 15:28
61942,76680,test,heavy-feather,eagle,eagle,2,14203,1,low,high,4/5/22 15:28
61942,76680,test,flat-alike,kansas,Kansas,3,3736,1,low,low,4/5/22 15:28
61942,76680,test,flat-alike,same,same,3,4650,1,high,high,4/5/22 15:28
61942,76680,test,exam-algebra,test,test,5,11439,1,high,low,4/5/22 15:28
61942,76680,test,void-couch,empty,empty,2,3650,1,low,high,4/5/22 15:28
61942,76680,test,giggle-abnormal,standout,standout,3,13048,1,low,low,4/5/22 15:28
61942,76680,test,void-couch,move,move,1,4829,1,high,low,4/5/22 15:28
61942,76680,test,exam-algebra,school,school,5,3848,1,high,high,4/5/22 15:28
61942,76680,test,giggle-abnormal,funny,funny,2,5466,1,high,high,4/5/22 15:28
61942,76680,test,void-couch,sit,sit,2,3146,1,high,high,4/5/22 15:28
61942,76680,test,exam-algebra,calculus,calculus,4,8050,1,low,low,4/5/22 15:28
61942,76680,test,giggle-abnormal,happy,happy,1,5664,1,high,low,4/5/22 15:28
61942,76680,test,giggle-abnormal,quirky,quirky,4,4884,1,low,high,4/5/22 15:28
61942,76680,test,void-couch,sedentary,sedentary,2,5075,1,low,low,4/5/22 15:28
61942,76680,test,exam-algebra,math,math,5,8136,1,low,high,4/5/22 15:28
62128,63226,test,famine-calorie,hunger,hunger,5,13922,1,low,high,4/6/22 16:50
62128,63226,test,circle-dance,twirl,twirl,4,6024,1,low,high,4/6/22 16:50
62128,63226,test,circle-dance,round,round,5,5308,1,high,high,4/6/22 16:50
62128,63226,test,famine-calorie,deficit,deficit,4,4467,1,low,low,4/6/22 16:50
62128,63226,test,circle-dance,move,move,4,4182,1,high,low,4/6/22 16:50
62128,63226,test,hundred-economy,benjamin,benjamin,1,6402,1,low,low,4/6/22 16:50
62128,63226,test,hundred-economy,dollars,dollars,5,4521,1,low,high,4/6/22 16:50
62128,63226,test,hundred-economy,number,number,4,4558,1,high,low,4/6/22 16:50
62128,63226,test,famine-calorie,diet,diet,2,5888,1,high,low,4/6/22 16:50
62128,63226,test,circle-dance,moshpit,moshpit,1,6062,1,low,low,4/6/22 16:50
62128,63226,test,famine-calorie,food,food,5,6226,1,high,high,4/6/22 16:50
62128,63226,test,hundred-economy,money,money,5,4134,1,high,high,4/6/22 16:50
62128,63226,test,birds-aircraft,flight,flight,5,14625,1,high,high,4/6/22 16:50
62128,63226,test,school-stop,education,education,2,6709,1,low,high,4/6/22 16:50
62128,63226,test,school-stop,class,class,2,5130,1,high,high,4/6/22 16:50
62128,63226,test,beginning-brake,stoplight,stoplight,4,7084,1,low,low,4/6/22 16:50
62128,63226,test,birds-aircraft,sky,sky,5,5661,1,low,high,4/6/22 16:50
62128,63226,test,beginning-brake,time,time,4,5440,1,high,low,4/6/22 16:50
62128,63226,test,beginning-brake,end,end,5,4834,1,low,high,4/6/22 16:50
62128,63226,test,beginning-brake,start,start,4,11872,1,high,high,4/6/22 16:50
62128,63226,test,school-stop,end,end,2,7650,1,high,low,4/6/22 16:50
62128,63226,test,birds-aircraft,turbine,turbine,1,5531,1,low,low,4/6/22 16:50
62128,63226,test,school-stop,washu,washu,1,4148,1,low,low,4/6/22 16:50
62128,63226,test,birds-aircraft,fly,fly,5,4019,1,high,low,4/6/22 16:50
62128,63226,test,holy-kind,good,good,4,8321,1,high,high,4/6/22 16:50
62128,63226,test,rude-regret,shame,shame,4,11606,1,low,high,4/6/22 16:50
62128,63226,test,holy-kind,saint,saint,5,4432,1,low,high,4/6/22 16:50
